TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_CellMask,Image_PathName_CellMask,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Image_FileName_DAPIillum,Image_PathName_DAPIillum,Image_FileName_ActinIllum,Image_PathName_ActinIllum,Image_FileName_TubIllum,Image_PathName_TubIllum,Image_FileName_CellMaskillum,Image_PathName_CellMaskillum,Image_Threshold_OrigThreshold_Nuclei,Image_Threshold_FinalThreshold_Nuclei,Image_Threshold_WeightedVariance_Nuclei,Image_Threshold_SumOfEntropies_Nuclei,Image_Count_Nuclei,Image_Threshold_OrigThreshold_Cells,Image_Threshold_FinalThreshold_Cells,Image_Threshold_WeightedVariance_Cells,Image_Threshold_SumOfEntropies_Cells,Image_Count_Cells,Image_Count_Cytoplasm,Image_FileName_CellOutline,Image_PathName_CellOutline,Timepoint_char,Cell_line,Replicate,Timepoint,Image_Metadata_Compound,Image_Metadata_Concentration
1,198,Week1_150607_F11_s2_w156E9B3B3-A620-49CA-B885-5F695C684A30.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_F11_s2_w239C0ED61-BD93-4D4A-871D-9FAE33CC582D.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_F11_s2_w3C1CD466D-E7A8-4E18-BD78-249D51C7AE21.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_F11_s2_w4906E550B-FF9A-48F5-9D52-28944CF3E422.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,F11,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.109804,0.109804,0.0598142,-11.6627,153.0,0.05,0.05,0.548709,-12.7583,153.0,153.0,Week1_150607_F11_s2_w156E9B3B3-A620-49CA-B885-5F695C684A30Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
1,199,Week1_150607_F11_s3_w114733CC4-9F76-4012-A672-847992CB93DE.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_F11_s3_w2BA703371-976A-4ABC-AE5D-2A1DF51767DF.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_F11_s3_w3FC751444-CC43-4D65-B9F0-D5FF5115E7D7.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_F11_s3_w4ABDF482E-28E2-4488-B127-3DC52C591C4C.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,F11,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.0862745,0.0862745,0.123905,-11.6817,266.0,0.05,0.05,0.55528,-12.6462,266.0,266.0,Week1_150607_F11_s3_w114733CC4-9F76-4012-A672-847992CB93DEOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
1,200,Week1_150607_F11_s4_w1B2BDE6CF-B685-4303-BC61-60BDDCA6CCA2.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_F11_s4_w2B514DE02-C749-4FC3-A254-C3E3C3E74BF1.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_F11_s4_w382602935-F51F-4FFD-8C74-DE83E9155937.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_F11_s4_w410C7AC0E-8B0F-4EF0-AA61-2150D4F7E435.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,F11,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.0705882,0.0705882,0.120487,-11.5831,265.0,0.05,0.05,0.476337,-12.3727,265.0,265.0,Week1_150607_F11_s4_w1B2BDE6CF-B685-4303-BC61-60BDDCA6CCA2Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,DMSO,0.000000
1,205,Week1_150607_G03_s1_w1236CFFD0-928F-496F-B95E-E31FD9B5974A.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s1_w22EF6381C-89E7-4B40-81B8-0B8F25DDB765.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s1_w361E0DDED-9F8F-45D3-B389-029A640978B1.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s1_w49AB285E9-4D3B-4573-891C-7FF378442A6A.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,G03,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.0705882,0.0705882,0.0743585,-11.4803,138.0,0.05,0.05,0.700643,-12.7589,138.0,138.0,Week1_150607_G03_s1_w1236CFFD0-928F-496F-B95E-E31FD9B5974AOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,AZ-A,30.000000
1,206,Week1_150607_G03_s2_w192D6EFF8-D8F6-4AF0-AF33-A23B9F2E6F26.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s2_w23D97C3FE-1EE0-4743-88D5-B1A981A0E86C.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s2_w31DE610AB-5A56-4A59-8CDC-7FBBDF865845.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s2_w4139B195C-7709-4C37-A647-F882CB66ADB9.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,G03,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.12549,0.12549,0.0520552,-11.6937,90.0,0.05,0.05,0.663138,-12.7926,90.0,90.0,Week1_150607_G03_s2_w192D6EFF8-D8F6-4AF0-AF33-A23B9F2E6F26Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,AZ-A,30.000000
1,207,Week1_150607_G03_s3_w119D1F772-BE77-4D1A-BE5B-A0811DC03A9E.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s3_w2524FA534-9C31-4304-99D1-4BDDA2C59377.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s3_w3482C5D6E-7D81-4EBA-8C32-D7F5ADA87406.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s3_w424BADE35-7036-46DF-BBC0-21C91DBE4ED7.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,G03,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.0941176,0.0941176,0.0749055,-11.347,151.0,0.05,0.05,0.718263,-12.388,151.0,151.0,Week1_150607_G03_s3_w119D1F772-BE77-4D1A-BE5B-A0811DC03A9EOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,AZ-A,30.000000
1,208,Week1_150607_G03_s4_w177D023B1-527C-46C9-961F-48F39BD63D08.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s4_w25B402F9E-60E1-426E-BE07-5786A8E798EE.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s4_w34C2E8A7B-BECA-4C69-92D2-78DD2031C558.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G03_s4_w4C498C518-8431-46FC-8811-EF5C959AC181.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,G03,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.0862745,0.0862745,0.068364,-11.561,120.0,0.05,0.05,0.71154,-12.6598,120.0,120.0,Week1_150607_G03_s4_w177D023B1-527C-46C9-961F-48F39BD63D08Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,AZ-A,30.000000
1,209,Week1_150607_G04_s1_w16BB1F9C0-F2C2-41BF-A69A-EEC30D44CBB8.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s1_w2387E3D0E-B2A9-41B5-A11E-2CD22B3B647B.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s1_w391223991-34EC-499A-9FA5-AB3803D28D08.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s1_w40C825D95-9A44-472B-8A77-D32E3B6F343D.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,G04,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.109804,0.109804,0.0572813,-11.4402,86.0,0.05,0.05,0.617941,-12.7012,86.0,86.0,Week1_150607_G04_s1_w16BB1F9C0-F2C2-41BF-A69A-EEC30D44CBB8Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,AZ-A,10.000000
1,210,Week1_150607_G04_s2_w1E5D10F39-C721-44B4-B2C7-004D55AA8937.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s2_w243EFDBA9-C760-4416-B02B-B07080E881DA.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s2_w31964AB03-C654-4355-AF0A-682FF033901E.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s2_w4BDBB705B-15DC-40E0-AAE8-1B84B3DD94C4.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,G04,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.0941176,0.0941176,0.0489481,-11.634,75.0,0.05,0.05,0.703238,-12.825,75.0,75.0,Week1_150607_G04_s2_w1E5D10F39-C721-44B4-B2C7-004D55AA8937Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,AZ-A,10.000000
1,211,Week1_150607_G04_s3_w1CD71A3B1-B8A5-481D-BDB2-445256ECC61A.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s3_w2B95048C3-E40C-43AD-A4D6-2CA0D627B98F.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s3_w3E44ECAB5-DC9E-47E7-A713-AA5384EB3220.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s3_w497873A5F-208A-4BE5-809A-9DA16A1C936C.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,G04,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.101961,0.101961,0.0656716,-11.239,107.0,0.05,0.05,0.788801,-12.7829,107.0,107.0,Week1_150607_G04_s3_w1CD71A3B1-B8A5-481D-BDB2-445256ECC61AOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,AZ-A,10.000000
1,212,Week1_150607_G04_s4_w191D565C1-132E-4C52-865C-4C1177F7B3D5.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s4_w26DCD6BA9-64C2-46B8-84B9-0AFBDF4552E7.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s4_w31A502F4A-230B-433F-89EB-61AD17B28AB9.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G04_s4_w4C1A5CDB3-B856-492F-A8EA-16A52A3EC40C.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,G04,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.0705882,0.0705882,0.056319,-11.4976,78.0,0.05,0.05,0.642593,-12.5254,78.0,78.0,Week1_150607_G04_s4_w191D565C1-132E-4C52-865C-4C1177F7B3D5Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,AZ-A,10.000000
1,213,Week1_150607_G05_s1_w16CD4CE08-7601-41BB-95CC-0A109E9E050D.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G05_s1_w274C661C9-11A3-4295-8379-FDA0DD24C31A.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G05_s1_w35D18166F-6112-453D-883A-B36203152475.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G05_s1_w43C6092CB-8918-4018-A9E8-257535F40526.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,G05,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.117647,0.117647,0.077664,-11.6168,135.0,0.05,0.05,0.655939,-12.6045,135.0,135.0,Week1_150607_G05_s1_w16CD4CE08-7601-41BB-95CC-0A109E9E050DOutline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,AZ-A,3.000000
1,214,Week1_150607_G05_s2_w15BF959C4-EBD8-4E47-8A78-7D83ADC8E032.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G05_s2_w25276A538-4617-488F-844D-8D4B9D611027.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G05_s2_w3FFB75FA5-F679-4E4E-8526-068497DDB081.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G05_s2_w4BD836AE9-857F-4238-9E30-FCD3484AC5BF.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,G05,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.101961,0.101961,0.0614444,-11.3291,106.0,0.05,0.05,0.698717,-12.8817,106.0,106.0,Week1_150607_G05_s2_w15BF959C4-EBD8-4E47-8A78-7D83ADC8E032Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,AZ-A,3.000000
1,215,Week1_150607_G05_s3_w19281AF3C-AD17-4ED2-9CA2-65B31DFA66B1.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G05_s3_w21E259F1B-2397-45A7-9DE2-1FE5B31927C1.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G05_s3_w33755CE1D-0177-4F45-B0AD-D5544F574A4B.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_150607_G05_s3_w4F3DDC6AE-F422-466A-93DC-8121BC7F9D21.tif,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1/Week1_22123,Week1_22123,G05,Week1_22123DAPI.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Actin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123Tubulin.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,Week1_22123CellMask.mat,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1,0.0941176,0.0941176,0.0655553,-11.5379,90.0,0.05,0.05,0.671917,-12.6835,90.0,90.0,Week1_150607_G05_s3_w19281AF3C-AD17-4ED2-9CA2-65B31DFA66B1Outline.png,/imaging/analysis/2007_05_16_HCS_AstraZeneca/2008_10_28_AZ_Drives/MorphologyAssay/Week1OUTtry4,24,MCF-7wt,1.0,24.0,AZ-A,3.000000
